-873.80	-4.	4	9788360318997	Czuly Barbarzynca Press		Ksiazka Miedzy niewiastami	McGahern John	2011	http://www.ceneo.pl/15221178
-7978.5	16.	2	9788307030302	Czytelnik		Ksiazka Komnata	Chandernagor Francoise	2005	http://www.ceneo.pl/1256841
-5752.1	19.	1	9788307032597	Czytelnik	twarda	Ksiazka Upokorzenie	Roth Philip	2011	http://www.ceneo.pl/12387581
-342.01	46.	1	9788307032023	Czytelnik	twarda	Ksiazka Heban	Ryszard Kapuscinski	2009	http://www.ceneo.pl/2747457
-336.21	36.	1	9788307033075	Czytelnik	twarda	Ksiazka Heban	Ryszard Kapuscinski	2013	http://www.ceneo.pl/25829233
-10062.	-28	1	9780440180296	Dell		Slaughterhouse	Kurt Vonnegut	2013	http://www.ceneo.pl/1398225
-9912.6	-19	1	9782070408504	Denoel		Ksiazka Le petit Prince	Antoine de Saint-Exup233;ry	2010	http://www.ceneo.pl/1582385
-9894.5	1.3	1	9788393329090	Dobra Literatura		Ksiazka POZADANIE MIESZKA W SZAFIE	Piotr Adamczyk	2012	http://www.ceneo.pl/17712020
-19995.	26.	2	9788324593156	Dolnoslaskie	twarda	Al Capone. Gangster wszech czasow	Jonathan Eig	2014	http://www.ceneo.pl/29092841
-13212.	5.7	3	9788324590063	Dolnoslaskie	twarda	AFGANSKA RULETKA	GREGORY FEIFER	2011	http://www.ceneo.pl/11052732
-10747.	-12	3	9788324589135	Dolnoslaskie	twarda	Przed switem	Stephenie Meyer	2010	http://www.ceneo.pl/4699415
-6194.1	2.1	2	9788324588930	Dolnoslaskie		Ksiezyc w nowiu okladka filmowa	Stephenie Meyer	2009	http://www.ceneo.pl/19719520
-1459.4	12.	1	9788324589104	Dolnoslaskie	twarda	Zmierzch	Stephenie Meyer	2009	http://www.ceneo.pl/4388402
-727.18	12.	1	9788324586608	Dolnoslaskie		Oczarowanie Zycie Audrey Hepburn	Donald Spoto	2008	http://www.ceneo.pl/1934519
-11442.	-1.	1	9788391844199	Drzewo Babel		Ksiazka zahir	Paulo Coelho	2005	http://www.ceneo.pl/1330637
-845.90	25.	1	9788389933706	Drzewo Babel	twarda	Ksiazka Alchemik	Paulo Coelho	2008	http://www.ceneo.pl/1932557
-143.32	18.	1	9788391723913	Drzewo Babel	twarda	Ksiazka Alchemik	Paulo Coelho	2008	http://www.ceneo.pl/1314820
-142.20	47.	2	9788391723906	Drzewo Babel		Ksiazka Na brzegu rzeki Piedry usiadlam i plakalam	Paulo Coelho	1997	http://www.ceneo.pl/984486
5525.75	7.5	1	9788390423067	Drzewo Babel		Ksiazka Piata gora	Paulo Coelho	1998	http://www.ceneo.pl/22496218
-5888.7	41.	3	9788378595991	E-bookowo	twarda	Ksiazka Emplarium	Hannibal Smoke	2015	http://www.ceneo.pl/42093330
-5882.6	41.	1	9788378595472	E-bookowo	twarda	Ksiazka TAJEMNICA NEFRYTANII	Katarzyna Petrykowska	2015	http://www.ceneo.pl/40188376
-5876.2	41.	1	9788378593720	E-bookowo	twarda	Ksiazka SILA PRZEZNACZENIA	Anna Gorska	2014	http://www.ceneo.pl/34516989
-5876.8	41.	1	9788378594352	E-bookowo	twarda	Ksiazka MARZENIE ZUZANNY	Agnieszka Biegaj	2014	http://www.ceneo.pl/35514724
-5875.6	41.	1	9788378594031	E-bookowo	twarda	Ksiazka NOCTURN	Marcin Rabka	2014	http://www.ceneo.pl/33356106
-5812.2	41.	3	9788378596011	E-bookowo	twarda	Ksiazka Muzeum Prawdy	Hannibal Smoke	2015	http://www.ceneo.pl/42093700
-5797.5	41.	3	9788378591474	E-bookowo	twarda	Ksiazka Syzyfowa zemsta	Rafal Waleka	2013	http://www.ceneo.pl/28484294
-5797.5	41.	3	9788378591696	E-bookowo	twarda	Ksiazka Szeregowiec	Adrian K. Antosik	2013	http://www.ceneo.pl/28484290
-5779.1	42.	3	9788378592181	E-bookowo	twarda	Ksiazka HUMUS	Wojciech Pyszkowski	2013	http://www.ceneo.pl/32534624
-5779.1	42.	3	9788378593577	E-bookowo	twarda	Ksiazka HOTEL VITAM AETERNAM	Krzysztof Swoboda	2014	http://www.ceneo.pl/32534622
-5726.8	42.	3	9788378593454	E-bookowo	twarda	Ksiazka Akwarele i lawendy	Anna Strzelec	2014	http://www.ceneo.pl/32534623
-5726.8	42.	3	9788378593553	E-bookowo	twarda	Ksiazka Ciag dalszy	Wojciech T. Pyszkowski	2014	http://www.ceneo.pl/32534625
-5710.4	42.	3	9788378595540	E-bookowo	twarda	Ksiazka A wszystko przez te ksiazke. Zbior opowiad	Anna Adler	2015	http://www.ceneo.pl/40189349
-5705.0	42.	3	9788378594291	E-bookowo	twarda	Ksiazka W DOBREJ WIERZE	Malgorzata Zajac	2014	http://www.ceneo.pl/35543732
-5697.9	42.	3	9788378592631	E-bookowo	twarda	Ksiazka Tajlandia. Pojechalam po milosc	Joana Morea	2013	http://www.ceneo.pl/28484283
-5697.9	42.	3	9788378592709	E-bookowo	twarda	Ksiazka Obsesja	Marta Grzebula	2013	http://www.ceneo.pl/28484432
-3239.9	40.	3	9788378596226	E-bookowo	twarda	Ksiazka W MROKU MIASTA. CIENIE	Magdalena Rewers		http://www.ceneo.pl/47520366
-3139.4	49.	3	9788378596165	E-bookowo	twarda	Ksiazka Dar Serca	Anna Gorska		http://www.ceneo.pl/47520364
-3119.3	47.	3	9788378596080	E-bookowo	twarda	Ksiazka NIE ZAPOMNE...	Anna Gorska		http://www.ceneo.pl/47520365
-270.92	44.	1	9789606632075	Edilingua		Ksiazka Un quaderno e due matite /CD /	Servetti S.	2009	http://www.ceneo.pl/7372547
-30180.	12.	1	9788323736295	Egmont		Basnie Strony rodzinne tom 6Komiks	Willingham Bill	2010	http://www.ceneo.pl/15301733
-25221.	26.	5	9788323751816	Egmont	twarda	Star Wars. Tajemnice Jedi Egmont	Elisabeth Dowsett	2012	http://www.ceneo.pl/21705040
-20517.	44.	4	9788328116306	Egmont		Y: Ostatni z mezczyzn	Oprawa Twarda		http://www.ceneo.pl/43692251
-10795.	9.7	1	9788323748250	Egmont	twarda	Toy Story Grajacy gadzet Sterownik nareczny Ksiega	Jennifer Keast	2010	http://www.ceneo.pl/9608927
-3957.3	17.	1	9788323757641	Egmont	twarda	Przygody zwierzat Figurki do gry i plansza	Praca zbiorowa	2012	http://www.ceneo.pl/19721808
-3685.2	-28	5	9788328116290	Egmont		Batman	Oprawa Twarda		http://www.ceneo.pl/43692250
-2841.0	31.	1	9788323739265	Egmont	twarda	KUBUS I PRzYJACIELE PRzEWODNIK PUCHATKA	OPRACOWANIE zBIOROWE	2011	http://www.ceneo.pl/12820076
-792.23	-17	3	9788323745358	Egmont	twarda	Barbie Swiat Barbie	Praca zbiorowa	2010	http://www.ceneo.pl/7809258
-201.48	-11	1	9788323727644	Egmont	twarda	Auta Druzyna strazaka Edka	Praca zbiorowa	2010	http://www.ceneo.pl/7429720
158.323	-23	2	9788323748410	Egmont	kartonowa	Krolewna Sniezka	Praca zbiorowa	2010	http://www.ceneo.pl/7644377
161.435	-17	1	9788323749172	Egmont	etui	Toy Story 2 + Przeciwienstwa	Praca zbiorowa	2010	http://www.ceneo.pl/9729770
163.619	-8.	3	9788323748175	Egmont	twarda	Ksiezniczka Piosenka Arielki.	Warner McGee ilustr.	2010	http://www.ceneo.pl/9672226
595.157	30.	1	9788323727583	Egmont	twarda	Auta Poznaj auta	Praca zbiorowa	2010	http://www.ceneo.pl/7429719
619.850	48.	1	9788323757726	Egmont	twarda	Ale Auta Figurki do gry i plansza	Praca zbiorowa	2012	http://www.ceneo.pl/19717635
1747.27	-3.	6	9788323736844	Egmont	twarda	Jez Jerzy. Tom 8. Jez Jerzy musi umrzec	Rafal Skarzycki	2009	http://www.ceneo.pl/3667693
-34672.	10.	2	9788324596126	Elipsa	twarda	STAN WOJENNY STAN CODzIENNY 101 WAZNYCH SPRAW TW	STANISLAW zASADA	2011	http://www.ceneo.pl/14197419
-18160.	31.	3	9788324595235	Elipsa		Cuda z modeliny	Heaser Sue	2007	http://www.ceneo.pl/1237855
-9081.2	24.	1	9781373590343	Elipsa		Ksiazka Pakiet Kozeta. Czas zludzen/Ucieczka Mariu	Francois Ceresa	2006	http://www.ceneo.pl/2496135
-1130.2	-3.	2	9788324595662	Elipsa		Tajlandia	Hoskin J.  Cubitt G.	2009	http://www.ceneo.pl/2379890
-115.28	5.6	2	9788324595457	Elipsa	twarda	Kuchnia francuska	Sarah Woodward	2008	http://www.ceneo.pl/1842077
588.994	37.	4	9788324595488	Elipsa		Religie i wierzenia swiata	Karen Farrington	2008	http://www.ceneo.pl/1904403
752.759	-2.	1	9788324595518	Elipsa	twarda	Ziemia kiedys i dzis. Niezwykly obraz zmieniajaceg	Fred Pearce	2008	http://www.ceneo.pl/1783516
2042.48	7.7	4	9788376592589	Elipsa		Ksiazka Diabel ubiera sie u Prady	Weisberger Lauren	2010	http://www.ceneo.pl/8966693
2588.42	-36	2	9788377111772	Elzbieta Jarmolkiewicz		Wielka ksiega dla maluszkow. Bajki o zwierzetach	Praca zbiorowa	2012	http://www.ceneo.pl/16644128
-3272.4	15.	1	9788363300074	e-publika	twarda	Ksiazka Nieznajomy przesyla wiadomosc	Airamgr	2012	http://www.ceneo.pl/27424348
-31106.	29.	1	9788362329502	ERICA		Ksiazka Panowie Polnocy	Bernard Cornwell	2012	http://www.ceneo.pl/16278403
-29228.	8.9	2	9788362329519	ERICA		Ksiazka Carska roszada	Melchior Medard	2012	http://www.ceneo.pl/16278150
2414.68	-37	4	9788853605573	Eurapean Language Institute		Ksiazka Un mundo lejano /CD /	Brunetti B.		http://www.ceneo.pl/11166738
-139.84	6.5	4	9788361178002	Eurograf		Bajkowe lulanki CD	Tyszka Agnieszka	2008	http://www.ceneo.pl/6552170
-2129.8	-13	1	9788391288030	Fa-Art		Ksiazka Aniol. Fa	Jachym Topol	2009	http://www.ceneo.pl/11012702
-1064.9	5.0	1	9788391288023	FA-art		Ksiazka W misji idealnej czystosci	Michal Hvorecky	2009	http://www.ceneo.pl/11285136
-1028.7	4.2	1	9788360406038	FA-art Kwartalnik Literacki, 41-902 Bytom		Ksiazka Nie ma mono	Milka Malzahn	2007	http://www.ceneo.pl/5657818
1099.07	-9.	3	9780571219728	FABER AND FABER		SOLARIS	Stanislaw Lem	2003	http://www.ceneo.pl/5154512
-10043.	15.	1	9788375746952	FABRYKA SL211;W		Za progiem grobu	Andrzej Ziemianski	2012	http://www.ceneo.pl/16358363
-3041.1	9.8	2	9788375746532	FABRYKA SL211;W		Aparatus	Andrzej Pilipiuk	2011	http://www.ceneo.pl/14435463
-34079.	-34	4	9788375749915	Fabryka Slow		Ksiega Jesiennych Demonow	Jaroslaw Grzedowicz	2014	http://www.ceneo.pl/30245729
-31112.	-0.	4	9788379640058	Fabryka Slow		Ja, Inkwizytor. Sluga bozy	Jacek Piekara	2015	http://www.ceneo.pl/35826732
-27251.	3.3	2	9788375747621	Fabryka Slow	skorzana	Czerwona goraczka	Pilipiuk Andrzej	2013	http://www.ceneo.pl/26824504
-25046.	-1.	5	9788375747034	Fabryka Slow		Mysli nowoczesnego endeka	Rafal A. ziemkiewicz	2012	http://www.ceneo.pl/19505257
-22127.	0.9	1	9788375749267	Fabryka Slow	skorzana	Zarna niebios	Maja Lidia Kossakowska	21-03-2	http://www.ceneo.pl/28871722
-4692.6	-16	1	9788375746181	Fabryka Slow		Pan Lodowego Ogrodu Tom 2 wyd. 2	Jaroslaw Grzedowicz	2011	http://www.ceneo.pl/14709985
-2190.0	-1.	2	9788375747249	Fabryka Slow		Ksiazka Drugi Mesjasz	Glenn Meade	2013	http://www.ceneo.pl/21136439
-2065.3	-32	1	9788375748543	Fabryka Slow		Wojna w blasku dnia. Ksiega II	Peter V. Brett	24-06-2	http://www.ceneo.pl/24180068
-684.39	14.	2	9788375745702	Fabryka Slow		Czarownik Iwanow	Andrzej Pilipiuk	2011	http://www.ceneo.pl/12483377
-663.82	-4.	1	9788375746440	Fabryka Slow	twarda	Lowcy dusz	Jacek Piekara	2011	http://www.ceneo.pl/14040459
-443.12	1.9	2	9788375745474	Fabryka Slow		Magia krwawi	Ilona Andrews	2011	http://www.ceneo.pl/14683215
-8.2200	34.	1	9788360505038	Fabryka Slow		Ksiazka Czerwone oczy	Jerzy  Nowosad	2006	http://www.ceneo.pl/1327379
-0.3671	32.	1	9788360505182	Fabryka Slow		Ksiazka Ciemne lustra	Cyran	2006	http://www.ceneo.pl/693405
138.662	15.	3	9788379640669	Fabryka Slow		Stacja: Nowy Swiat E	Biedrzycki Bartek		http://www.ceneo.pl/38363637
-48950.	-36	5	9788375748598	FABRYKA SLOW		Olowiany swit	Golkowski Michal	2013-04	http://www.ceneo.pl/23584715
-23356.	39.	2	9788365444059	Fame Art.	twarda	Ksiazka Rodowod	Singer Kreitman Ester		http://www.ceneo.pl/47419657
-17973.	7.7	2	9788372294258	Feeria	twarda	Wodospady Cienia t.3 Zabrana o zmierzchu	Hunter C. C.	2014	http://www.ceneo.pl/34443894
-1062.5	-2.	1	9788388667619	Felberg SJA	twarda	Kot Prot w lunaparku	Tarkowski Cezary Piotr	2008	http://www.ceneo.pl/27483248
407.362	-1.	1	9788388667626	Felberg SJA Sp. z o.o.		Podroze Kosa i Szczurka. Wyprawa balonem	Cezary Piotr Tarkowski	2009	http://www.ceneo.pl/7392467
714.060	10.	2	9788379321131	Fenix	twarda	Bajki I Basnie Z Calego Swiata	Rok wydania 2014		http://www.ceneo.pl/34141305
-18987.	3.4	3	9788378817413	Foksal	twarda	Awiaty Mikoaaj. I ty moaesz mu pomoc	Praca zbiorowa	2013-10	http://www.ceneo.pl/25994989
-15940.	26.	2	9788378817284	Foksal	ksiazki.	Zlota ksiega bajek	Holeinone Peter	2013-05	http://www.ceneo.pl/23584844
-11407.	-19	2	9788361488491	Format		Ksiazka Ksiaze w cukierni. Wersja francuska	Joanna Concejo	2014	http://www.ceneo.pl/30916408
-3874.4	47.	4	9788361488538	Format		Ksiazka Ksiaze w cukierni. Wersja angielska	Joanna Concejo	2014	http://www.ceneo.pl/30916407
-1913.8	31.	1	9780711233751	Frances Lincoln Limited Publishers	twarda	Ksiazka Classic Hollywood Style	Young Caroline	2012	http://www.ceneo.pl/22723749
-3251.3	15.	1	9788392120070	Fronda		Ksiazka Harry Potter. Metoda Silvy. Tai Czi	Tekieli Robert	2005	http://www.ceneo.pl/2717228
-1066.4	4.9	1	9788392723110	Fundacja Inicjatyw Spolecznie Odpowiedzialnych FIS	twarda	Ksiazka Niebo za domem	Gaute Heivoll	2009	http://www.ceneo.pl/2316224
-3618.1	9.0	6	9788372786760	Galaktyka	twarda	IGRzYSKA SMIERCI 1	SUzANNE  COLLINS	2012	http://www.ceneo.pl/18159285
-17794.	-4.	2	9788372723017	Gamp;amp;P	twarda	Ksiazka Satyry	Krasicki Ignacy	2014	http://www.ceneo.pl/34929735
-1191.1	42.	2	9788379950003	Genius Creations		Pokoj swiatow	Pawel Majka	2014	http://www.ceneo.pl/28484389
-8568.5	22.	2	9788377784648	G+J	twarda	Instynkt mordercy	Graham Heather	2013-06	http://www.ceneo.pl/23584632
-12798.	27.	4	9788362343065	G+J GRUNER + JAHR	130	Krwawe Wino	Erica Spindler	miekka	http://www.ceneo.pl/25209528
-5414.5	41.	4	9788377784655	GJ Gruner Jahr Polska		Ksiazka Trauma	Sophie Hannah	2013	http://www.ceneo.pl/21660154
-14814.	4.6	1	9788394100025	Gmork	twarda	Ksiazka Poklosie	Darda Stefan	2015	http://www.ceneo.pl/37364146
-31130.	19.	3	9780575082441	Gollancz		Last Wish	Sapkowski A.	2012	http://www.ceneo.pl/1501819
-4461.4	39.	2	9780575082939	Gollancz		Orcs 1 Weapons Of Magical Destruction	Nicholls Stan	2009	http://www.ceneo.pl/2499620
-2295.4	41.	1	9780575074804	Gollancz London		Three Stigmata Palmer Eldritch	Dick Philip	2003	http://www.ceneo.pl/10678982
-4826.2	37.	2	9788365227010	Goneta	twarda	Ksiazka Zycie w cieniu serca	Barbara Niedzwiedzka	2015	http://www.ceneo.pl/40189350
-756.46	31.	4	9788365227232	Goneta		Uzdrowiciel. Tom 2. Wiedzma	Kulaga Magdalena		http://www.ceneo.pl/47840821
-75.544	32.	2	9788362041688	Goneta	twarda	Ksiazka Bezgraniczny. W poszukiwaniu szczescia	Pawal Horylek	2012	http://www.ceneo.pl/27483258
-5503.2	8.0	1	9788378490845	Hachette Polska		Ksiazka Twoja kolej	Ribon Pamela	2013	http://www.ceneo.pl/24320910
-876.50	-0.	3	9788377399781	Hachette Polska		Ksiazka Szosta lamentacja	Brodrick William	Miekka	http://www.ceneo.pl/21511607
3286.38	-30	2	9788378490852	Hachette Polska		Ciemnia	Steve Mosby	2013	http://www.ceneo.pl/24309768
-1867.7	15.	1	9788323896869	Harlequin	twarda	Pakiet	Alex Kava	2012	http://www.ceneo.pl/19658866
-1399.5	-2.	3	9788323890706	Harlequin		Ksiazka Prawo krwi	Gerritsen Tess	Miekka	http://www.ceneo.pl/21511571
-993.26	3.7	1	9788323896883	Harlequin	twarda	Ksiazka Pakiet	Candace Camp	2012	http://www.ceneo.pl/19658871
-993.26	3.7	1	9788323896890	Harlequin	twarda	Ksiazka Pakiet	Nicola Cornick	2012	http://www.ceneo.pl/19658868
-993.31	3.7	1	9788323890393	Harlequin		Ksiazka Jedno slowo	Roberts Nora	Miekka	http://www.ceneo.pl/21511294
-3408.2	42.	5	9788323881988	Harlequin Enterprises		Ksiazka Tajemnica panny Hamilton	Candace Camp	2011	http://www.ceneo.pl/12484195
-2001.7	9.2	6	9788327605931	Harlequin Polska		Ksiazka Niebieski diament	Nora Roberts	2014	http://www.ceneo.pl/31760467
-2545.9	35.	1	9780002247399	Harper		A Dance with Dragons: Book 5 of a Song of Ice and	George R. R. Martin	2011	http://www.ceneo.pl/14582199
-1853.0	33.	1	9780060742911	Harper Collins Publ. UK		Ksiazka Dirty blonde	Scottoline Lisa kg	2007	http://www.ceneo.pl/528071
-1852.9	33.	1	9780060872878	Harper Collins Publ. UK		Ksiazka Burglar in the Library	Block Lawrence kg	2007	http://www.ceneo.pl/527708
-21734.	24.	4	9780241951446	Hodder amp; Stoughton General Div		A Clockwork Orange. Anthony Burgess	Burgess	2013	http://www.ceneo.pl/19226548
-2662.2	32.	1	9781444704280	Hodder and Stoughton		Ksiazka Burning Wire	Deaver J.	2011	http://www.ceneo.pl/11166894
-2132.0	39.	2	9781444723595	Hodder and Stoughton		Four Past Midnight	King S	2012	http://www.ceneo.pl/17530821
-12386.	5.2	3	9788361428992	Insignis Media		Metro 2033	Glukhovsky Dmitry	2012	http://www.ceneo.pl/19997678
-12463.	8.3	1	9788364703638	Instytut Badan Literackich PAN	twarda	Ksiazka Dzien gniewu: Dramaty	Roman Brandstaetter		http://www.ceneo.pl/47197342
495.231	-13	1	9788370920906	Instytut Filozofii i Socjologii PAN		Ksiazka Demokracja samorzadnosc prawo	Tomasz Krzysztof Buksi	2007	http://www.ceneo.pl/737926
-5672.5	42.	3	9788389079848	Instytut Kaszubski		Ksiazka A? panu CzArlinsczim, co do PAscka po sAS	Hieronim Jarosz Derdowski	2007	http://www.ceneo.pl/8503967
-2837.9	16.	3	9788392978718	Instytut Marka Kaminskiego	twarda	Ksiazka Przygody Kapitana Hatterasa	Juliusz Verne	2011	http://www.ceneo.pl/11332985
-1027.2	4.4	1	9788360949337	Instytut Mikolowski, Mikolow		Ksiazka Opowiad.Szalonek/Instytut Mikoowski	Michal Szalonek	2010	http://www.ceneo.pl/10527894
-22530.	5.9	2	9788387376642	Isa		Ksiazka Przebudzenie demona	R.A. Salvatore	2000	http://www.ceneo.pl/1320322
-9283.7	24.	1	9788374181174	Isa		Ksiazka Pierscien zimy	James Lowder	2006	http://www.ceneo.pl/1319587
-20582.	-15	1	9788374182294	ISA	twarda	Dungeons  Dragons Podrecznik Gracza 4.0	Heinsoo Rob	2010	http://www.ceneo.pl/7228982
-14172.	29.	3	9788388916632	ISA		Panowanie	R.A. Salvatore	2003	http://www.ceneo.pl/1263580
-13310.	35.	2	9788374180337	ISA		Grozba z morza. Ksiega 2. Pod Spadajacymi Gwiazdam	Mel Odom	2004	http://www.ceneo.pl/1267015
-11021.	36.	2	9788374180108	ISA		Splatane sieci	Elaine Cunningham	2004	http://www.ceneo.pl/1276682
-8126.8	36.	1	9788374180504	ISA		Piesni i Miecze. Ksiega 4. Twierdza cierni	Elaine Cunningham	2004	http://www.ceneo.pl/1271321
27.6903	-5.	1	9788389677693	Jacek Santorski amp; Co		Dinozaury okresu jurajskiego	Praca zbiorowa	2006	http://www.ceneo.pl/2495228
719.250	-26	1	9788360010600	Jaguar	twarda	Klatwa z przeszlosci	Joseph Delaney	2007	http://www.ceneo.pl/1076053
-7001.8	16.	2	9788376602240	Jednosc	twarda	Zaczarowane basnie w ktorych zdarzylo sie wszystko	Praca zbiorowa	2012	http://www.ceneo.pl/14887196
898.280	-43	1	9788376604053	Jednosc		Ksiazka TRzYDzIESTY KILOMETR POWIESC	Redaelli Stefano	2011	http://www.ceneo.pl/15969591
-5764.4	42.	3	9788394259501	JM	twarda	Ksiazka Bog nie ma ptaszka	K.S. Rutkowski	2015	http://www.ceneo.pl/40189435
-5323.8	14.	1	9780470539743	John Wiley amp; Sons		Protecting Clients from Fraud Incompetence and Sca	L.  Wallach	2010	http://www.ceneo.pl/7655175
-44443.	3.7	1	9780907652571	K	twarda	Ksiazka Sciagaczki z szuflady Pana Boga	Jozef Mackiewicz	2007	http://www.ceneo.pl/708243
-1547.3	5.6	2	9788392736691	Karakter	twarda	Ksiazka Widok cudzego cierpienia	Susan Sontag	2010	http://www.ceneo.pl/7238606
-4876.1	-19	1	9788361455110	Kobra Media Sp.z o.o.		Ksiazka Wyscigi	Joanna Chmielewska	2009	http://www.ceneo.pl/2497039
-37198.	10.	6	9788324578849	Ksiaznica		Wieczna ksiezniczka	Philippa Gregory	2010	http://www.ceneo.pl/7238890
-319.72	45.	1	9788324577231	Ksiaznica	twarda	Ksiazka Kochanek Dziewicy	Philippa Gregory	2009	http://www.ceneo.pl/2346842
1391.63	-39	5	9788324579570	Ksiaznica	twarda	Kuszona	P.C. CAST	2009	http://www.ceneo.pl/12484655
-2639.2	33.	1	9788373066403	KUL	twarda	Ksiazka Wolnosc w prawdzie	Tadeusz Styczen SDS	2013	http://www.ceneo.pl/30483053
-1817.9	36.	2	9788377027127	KUL	twarda	Ksiazka Liryka	Taras Szewczenko	2013	http://www.ceneo.pl/27474373
-2661.4	33.	1	9788373064492	KUL-Towarzystwo Naukowe KUL		Ksiazka Tragedie t.1	Sofokles	2009	http://www.ceneo.pl/8724054
-5083.2	45.	6	9788389603784	Lampa i Iskra Boza	twarda	Ksiazka Toksymia	Rejmer Malgorzata	2009	http://www.ceneo.pl/5618856
-30936.	43.	5	9788389603753	Lampa I Iskra Boza		Ksiazka Zrob Mi Jakas Krzywde	Jakub Zulczyk	2015	http://www.ceneo.pl/35668622
-28988.	22.	4	9788377224885	Lamp;L		Ksiazka DETOKS	CHLON K.	2012-12	http://www.ceneo.pl/20719775
-36638.	3.4	4	9788360000328	Latarnik Instytut Wydawniczy	twarda	Omega	Marcin Szczygielski	2009	http://www.ceneo.pl/4513935
-3427.9	27.	2	9788362233281	LIBRONE	twarda	Basnie	Perrault Charles	2010	http://www.ceneo.pl/9610942
-26454.	-35	2	9788308050828	Literackie	twarda	O Pilsudskim, Dmowskim i zamachu majowym	Wolos Mariusz	2013	http://www.ceneo.pl/23225213
-21279.	4.8	5	9788308049341	Literackie	twarda	Slawa i fortuna. Listy Stanislawa Lema do Michaela	Kandel Michael	41592	http://www.ceneo.pl/25791626
-13742.	38.	5	9788308048801	Literackie		Ksiazka Przeprawa	Cormac Mccarthy	2012	http://www.ceneo.pl/17436058
-5087.4	-4.	4	9788308051351	Literackie		Swiety Wroclaw	Lukasz Orbitowski	2013-06	http://www.ceneo.pl/23584766
-4952.0	2.2	1	9788308049259	Literackie		Zdobadz wiecej	Diamond Stuart	2012	http://www.ceneo.pl/16684138
-2656.6	25.	5	9788308052907	Literackie		Dziennik Tom 1 1953	Gombrowicz Witold	2014	http://www.ceneo.pl/40549696
-2257.8	-0.	4	9788308052259	Literackie	twarda	Kronos	Gombrowicz W.	2013-10	http://www.ceneo.pl/26612313
-1925.6	10.	1	9788308043769	Literackie	twarda	Borsunio	Antonina Zabinska	2010	http://www.ceneo.pl/7729068
-1311.2	12.	1	9788308052372	Literackie	twarda	Moje Bronowice moj Krakow	Rydlowa Maria	2013	http://www.ceneo.pl/26644013
-321.62	44.	1	9788308040775	Literackie	twarda	Ksiazka Przegryzc dzdzownice	Katarzyna Grochola	2007	http://www.ceneo.pl/900729
-319.76	45.	1	9788308051399	Literackie	twarda	Ksiazka Pchli palac	Shafak Elif	2013	http://www.ceneo.pl/24180018
143.858	-0.	1	9788308044506	Literackie	twarda	Estreicherowie Kronika rodzinna	Krystyna Grzybowska	2010	http://www.ceneo.pl/7371292
346.837	-33	1	9788308031629	Literackie		Kartoteka. Kartoteka rozrzucona	Tadeusz Rozewicz	2004	http://www.ceneo.pl/1268650
360.138	-33	1	9788308038178	Literackie		Lichotek i Dragodon Literackie	Ian Ogilvy	2006	http://www.ceneo.pl/7354055
1258.34	-22	4	9788308037522	Literackie		Poezje	Karol Wojtyla Jan Pawel II	2005	http://www.ceneo.pl/1280381
2626.33	-14	6	9788308053720	Literackie		Kosmos	Gombrowicz Witold	2015	http://www.ceneo.pl/40550146
5330.00	-19	3	9788308050040	Literackie	twarda	Korespondencja	Czeslaw Milosz Julia Hartwig Artur Miedzyrzecki	2012	http://www.ceneo.pl/18642333
-3397.8	-11	1	9788308050866	Literackie, rok wydania 2013, oprawa Twarda, forma	twarda	Sufi	Shafak Elif	2013	http://www.ceneo.pl/23225374
-5676.8	42.	3	9788393709625	Literary Art Institute	twarda	Ksiazka Przemilczenia	Gaja Kolodziej	2014	http://www.ceneo.pl/34055114
-3363.0	4.1	2	9788376722023	Literatura	twarda	BASNIE POLSKIE TW	Opracowanie zbiorowe	2012	http://www.ceneo.pl/20034216
-2644.9	33.	1	9781408704202	Little Brown amp; Company	alt="trafny	Ksiazka Casual Vacancy	Joanne K. Rowling	twarda	http://www.ceneo.pl/18764699
-2676.5	34.	1	9780751540017	LITTLE, BROWN BOOK GROUP		Kiss Gone Bad	J. Abbott	2007	http://www.ceneo.pl/1477918
-28163.	15.	3	9788375700558	LIWONA	twarda	Basnie znane i lubiane	Praca zbiorowa	2008	http://www.ceneo.pl/1872580
-13912.	-24	1	9788361255529	LOKA		Podroznicy Tom I Spiacy Uprowadzeni	Deane Ashayana	2011	http://www.ceneo.pl/15229101
-1872.1	31.	1	9781408276273	Longman		Ksiazka Pen. British and American Short Stories Bk	D.H. Lawrence i inni	2011	http://www.ceneo.pl/15044552
-1093.1	28.	4	9788320555332	LSW	kartonowa	Ksiazka Moja zmija	Gebski Ireneusz	2013	http://www.ceneo.pl/25209838
-94.739	36.	2	9788320555097	LSW	kartonowa	Ksiazka Humoreska	Bawolek Waldemar	2012	http://www.ceneo.pl/27336987
525.564	34.	2	9788320555752	LSW	twarda	Ksiazka Siolo	Kozik Miroslaw	2014	http://www.ceneo.pl/34445590
-3658.4	11.	2	9788375650273	LTW	twarda	Ksiazka Bogom nocy rowni	Sergiusz Piasecki	2008	http://www.ceneo.pl/1502490
7847.16	-2.	5	9788375652673	LTW		Ksiazka Plomienna polnoc. Maroko TW	Antoni Ferdynand Ossendowski	2013	http://www.ceneo.pl/39380865
-5414.6	47.	6	9788360177396	Lucky		Ksiazka Szafirowe klopoty	Christina Dodd	2010	http://www.ceneo.pl/7238410
